model,episode,step,waiting_time,queue_length,mean_speed
Random,3,468,1264.0,53,1.8208170946196114
Random,3,469,1347.0,54,1.2339075873653098
Random,3,470,1353.0,58,0.5532190100593204
Random,3,471,1197.0,55,1.4210160720887515
Random,3,472,933.0,52,1.7293428539698468
Random,3,473,908.0,54,1.4222533814949347
Random,3,474,731.0,50,1.7664874024837092
Random,3,475,700.0,47,2.5510493182477223
Random,3,476,676.0,44,3.3572949778054073
Random,3,477,717.0,46,3.2972232639507113
Random,3,478,760.0,45,3.8695248154312987
Random,3,479,967.0,45,3.4597804692414043
Random,3,480,1205.0,49,2.603694364495371
Random,3,481,1362.0,51,1.48117031269384
Random,3,482,1635.0,57,1.6424124929544193
Random,3,483,1934.0,63,1.6063752244026945
Random,3,484,2272.0,71,0.30600271906566395
Random,3,485,2650.0,80,0.002838072918821049
Random,3,486,3021.0,76,0.23351942950916937
Random,3,487,3401.0,76,0.6182035028427647
Random,3,488,3781.0,76,0.6271457111128008
Random,3,489,3640.0,70,1.2413696854826362
Random,3,490,3143.0,60,2.14266038605577
Random,3,491,2708.0,53,2.3479082596101355
Random,3,492,2349.0,54,1.4565873075597822
Random,3,493,1819.0,50,1.1508239544128165
Random,3,494,1416.0,46,1.6207021922607385
Random,3,495,1166.0,48,1.5031490700613643
Random,3,496,824.0,52,1.2501703920509286
Random,3,497,867.0,57,1.117752178087516
Random,3,498,1049.0,60,0.8187449400025275
Random,3,499,1369.0,67,1.0887652006475983
Random,3,500,1725.0,74,1.2484502132800441
Random,3,501,2105.0,76,0.5111375405784304
Random,3,502,2268.0,70,0.2439335130431762
Random,3,503,2304.0,61,1.390044306370605
Random,3,504,2317.0,52,3.1764849536865403
Random,3,505,2332.0,46,2.9985760891692776
Random,3,506,2389.0,46,2.05728755055486
Random,3,507,2650.0,55,1.0700327208183118
Random,3,508,2435.0,55,0.8780400054464216
Random,3,509,1906.0,53,1.5225805589602528
Random,3,510,1468.0,52,1.9362067980560034
Random,3,511,1041.0,53,1.6406189302240537
Random,3,512,798.0,48,1.4850374309469776
Random,3,513,745.0,49,1.669030855224618
Random,3,514,751.0,49,2.4205320381624134
Random,3,515,778.0,47,2.7184733584057788
Random,3,516,718.0,42,3.04097345046435
Random,3,517,672.0,37,3.1714640625961743
Random,3,518,352.0,30,3.685264403493101
Random,3,519,301.0,33,3.6702726481937598
Random,3,520,343.0,39,2.8872498269910523
Random,3,521,437.0,47,2.0935903865939562
Random,3,522,488.0,48,1.9056681342925712
Random,3,523,587.0,49,1.7389558720824865
Random,3,524,695.0,52,1.2107427526496397
Random,3,525,902.0,53,1.2541423232074458
Random,3,526,1135.0,59,1.09882426152543
Random,3,527,1449.0,65,0.6353510967028999
Random,3,528,1804.0,74,0.3431980062662295
Random,3,529,2186.0,77,9.107068298798863e-05
Random,3,530,2363.0,71,0.3256753761892237
Random,3,531,2402.0,63,1.400755480305382
Random,3,532,2381.0,52,2.4639816402742976
Random,3,533,2398.0,50,2.9009774084917233
Random,3,534,2557.0,50,2.0608772481084925
Random,3,535,2832.0,60,0.6548488728017527
Random,3,536,3042.0,62,0.6630149766068181
Random,3,537,3205.0,58,1.8204455374368376
Random,3,538,3388.0,55,1.93820417996875
Random,3,539,3555.0,52,1.304597517316854
Random,3,540,3748.0,49,1.5259320908731488
Random,3,541,3939.0,44,1.9640080869552794
Random,3,542,4010.0,44,2.1267461450297316
Random,3,543,4221.0,45,2.259227494474707
Random,3,544,3701.0,47,2.42871274859308
Random,3,545,2693.0,43,2.207001734986596
Random,3,546,1820.0,42,2.023621100859273
Random,3,547,949.0,40,2.28511809391415
Random,3,548,675.0,43,1.7309060811427404
Random,3,549,907.0,49,1.2477092708996282
Random,3,550,1187.0,60,0.4541671196286737
Random,3,551,1359.0,62,0.4509782427011708
Random,3,552,1466.0,57,1.4722099438229306
Random,3,553,1569.0,50,2.8841086060036587
Random,3,554,1306.0,37,3.1100259432927695
Random,3,555,875.0,30,3.8184652551218363
Random,3,556,528.0,28,3.9453288544409744
Random,3,557,385.0,33,2.5128754730659195
Random,3,558,534.0,43,1.8081546399600734
Random,3,559,785.0,56,0.5919293122053628
Random,3,560,1007.0,61,0.3449170911456032
Random,3,561,1196.0,56,2.644576977158745
Random,3,562,1378.0,48,3.524589716023108
Random,3,563,1600.0,47,3.2399096269703245
Random,3,564,1558.0,46,2.7047282975080407
Random,3,565,1343.0,44,2.371209455637134
Random,3,566,1160.0,37,2.5568356666338223
Random,3,567,960.0,28,2.748424846932071
Random,3,568,801.0,26,3.2063801383965096
Random,3,569,881.0,27,3.484636366165321
Random,3,570,428.0,22,2.553965622008154
Random,3,571,238.0,20,3.5268609754910503
Random,3,572,355.0,27,3.8578505462079264
Random,3,573,418.0,34,2.678929174107827
Random,3,574,613.0,42,1.6248245169393267
Random,3,575,847.0,51,0.5716175695684645
Random,3,576,1068.0,52,1.8698965303612565
Random,3,577,1328.0,52,1.7739955740373696
Random,3,578,1597.0,55,1.357673480934449
Random,3,579,1884.0,58,0.5404768445230925
Random,3,580,2180.0,60,0.6356855510268956
Random,3,581,2480.0,60,0.36790313417362663
Random,3,582,2423.0,56,0.3046377025125521
Random,3,583,2182.0,47,2.5802937515547986
Random,3,584,1743.0,37,3.002891382762067
Random,3,585,1512.0,34,2.9965407256836305
Random,3,586,1370.0,30,2.6900079735501987
Random,3,587,1472.0,28,2.764955503885394
Random,3,588,990.0,23,2.829904452576694
Random,3,589,307.0,18,2.9291415249371227
Random,3,590,111.0,18,4.1613614640250995
Random,3,591,219.0,29,2.775032179513582
Random,3,592,353.0,38,1.4255572570545656
Random,3,593,510.0,46,1.7203149403292264
Random,3,594,701.0,45,1.9192916114462124
Random,3,595,942.0,51,1.4821117359323746
Random,3,596,1156.0,52,0.8008229342817755
Random,3,597,1336.0,45,2.4826833203314163
Random,3,598,1541.0,45,2.758466887179503
Random,3,599,1783.0,51,1.2070546598114318
Random,3,600,1696.0,53,0.8064126471704871
Random,3,601,1441.0,47,1.5881809802274152
Random,3,602,1045.0,35,2.438354689951991
Random,3,603,571.0,23,2.978789397284929
Random,3,604,162.0,22,4.183605651362683
Random,3,605,252.0,32,3.728006455950797
Random,3,606,444.0,41,2.4552371919931595
Random,3,607,691.0,55,1.4301283466680643
Random,3,608,785.0,50,0.8624888043297267
Random,3,609,797.0,44,2.121081228194539
Random,3,610,551.0,30,2.8344880962707504
Random,3,611,255.0,19,3.2785354919978955
Random,3,612,179.0,15,4.232637690910861
Random,3,613,209.0,17,3.6256979373138294
Random,3,614,224.0,15,3.3069275382315775
Random,3,615,266.0,16,3.511583199299509
Random,3,616,110.0,18,3.667647357025217
Random,3,617,189.0,26,3.6661592578651194
Random,3,618,342.0,33,2.4245284193450325
Random,3,619,388.0,36,3.2723304644030495
Random,3,620,358.0,30,3.737280739933705
Random,3,621,345.0,25,4.216213781038318
Random,3,622,141.0,16,4.1313697059475585
Random,3,623,88.0,14,4.348833772500135
Random,3,624,123.0,18,3.9037807803901527
Random,3,625,244.0,27,2.7100920951706193
Random,3,626,411.0,36,2.478389021325222
Random,3,627,542.0,38,1.6263499132393386
Random,3,628,716.0,40,2.514742916269558
Random,3,629,927.0,44,2.4860084948623236
Random,3,630,1116.0,40,1.9716846107562775
Random,3,631,1322.0,42,2.075683515139165
Random,3,632,1234.0,36,1.9499525860931815
Random,3,633,939.0,28,4.0579608445089415
Random,3,634,713.0,22,4.893771193654903
Random,3,635,478.0,20,3.494846067475617
Random,3,636,239.0,17,2.709286369517104
Random,3,637,351.0,25,3.0214778534594107
Random,3,638,491.0,30,2.675961642330729
Random,3,639,445.0,33,1.7084792018590713
Random,3,640,631.0,40,2.392557845826404
Random,3,641,630.0,36,2.6807599742042836
Random,3,642,491.0,26,3.632110999507217
Random,3,643,297.0,18,3.5323111912913867
Random,3,644,213.0,16,3.9864597530155046
Random,3,645,153.0,19,3.1171120960637215
Random,3,646,184.0,20,2.2443150084920065
Random,3,647,183.0,17,2.600405098797346
Random,3,648,52.0,14,4.607025394368142
Random,3,649,50.0,12,5.025041525891419
Random,3,650,102.0,18,3.3911101305146354
Random,3,651,226.0,29,2.3535381995863287
Random,3,652,390.0,36,0.7064746592591168
Random,3,653,598.0,45,0.5954513824075979
Random,3,654,834.0,48,0.06992777375467471
Random,3,655,871.0,44,1.7844351873926045
Random,3,656,758.0,34,3.1287165804190025
Random,3,657,494.0,24,3.3038999702285667
Random,3,658,330.0,21,3.3902204720698332
Random,3,659,303.0,23,3.709522317768208
Random,3,660,204.0,22,3.352422607327481
Random,3,661,297.0,27,3.2699967075106784
Random,3,662,452.0,34,4.201891345028998
Random,3,663,635.0,38,3.4125746144066462
Random,3,664,619.0,33,1.686237214104368
Random,3,665,474.0,30,2.6428646550413575
Random,3,666,368.0,23,2.8980904119830657
Random,3,667,209.0,19,3.013224960148013
Random,3,668,170.0,18,2.7378263614273513
Random,3,669,286.0,25,2.3791050392768716
Random,3,670,434.0,33,2.2913461180223647
Random,3,671,614.0,39,1.4689683911062388
Random,3,672,835.0,45,1.5689977238092387
Random,3,673,1065.0,46,0.9540767599231533
Random,3,674,1297.0,47,0.5100877319585565
Random,3,675,1287.0,42,0.9147254511353239
Random,3,676,1454.0,40,3.0292016765263017
Random,3,677,1662.0,42,3.5043501273278643
Random,3,678,1872.0,42,2.464666015073929
Random,3,679,2093.0,47,1.1845795984761387
Random,3,680,1910.0,42,1.2546519669361138
Random,3,681,1439.0,34,2.6780089596718173
Random,3,682,900.0,21,3.7417416494525804
Random,3,683,471.0,17,3.7801142273149115
Random,3,684,177.0,16,5.107988101946191
Random,3,685,280.0,24,3.6588967872373943
Random,3,686,274.0,27,2.1002297853821332
Random,3,687,426.0,34,2.586766598388889
Random,3,688,612.0,40,2.522609385391361
Random,3,689,812.0,40,1.7359760728716147
Random,3,690,1012.0,40,0.7631304402680759
Random,3,691,1213.0,41,1.9680086053270813
Random,3,692,1423.0,42,1.9243267524780066
Random,3,693,1317.0,39,1.2083042806836837
Random,3,694,1011.0,34,2.6215330340793477
Random,3,695,626.0,22,3.019626416248617
Random,3,696,325.0,20,3.361128566061355
Random,3,697,194.0,16,2.872992909271409
Random,3,698,219.0,14,4.236854936295513
Random,3,699,213.0,15,4.427278018800787
Random,3,700,278.0,18,2.4536415616262985
Random,3,701,156.0,22,2.112398134484815
Random,3,702,215.0,25,2.6208118157182625
Random,3,703,357.0,33,3.170831713822257
Random,3,704,463.0,35,2.899173219947321
Random,3,705,650.0,39,3.3704548626864694
Random,3,706,850.0,40,3.0538498157260605
Random,3,707,1050.0,40,1.2668502018625554
Random,3,708,1265.0,45,1.0204376558011163
Random,3,709,1434.0,42,1.1300764738248716
Random,3,710,1644.0,42,2.153790191274084
Random,3,711,1493.0,36,2.6955164435357566
Random,3,712,1090.0,26,3.769830875011183
Random,3,713,679.0,18,5.636763433669961
Random,3,714,378.0,11,5.176116753223427
Random,3,715,177.0,13,3.8190944945382066
Random,3,716,271.0,21,2.8709069712797795
Random,3,717,190.0,22,1.9348491011417546
Random,3,718,297.0,29,2.5889033559242347
Random,3,719,444.0,35,2.3033286485103757
Q-Learning,1,0,0.0,0,14.00640552423319
Q-Learning,1,1,0.0,0,11.60423432176293
Q-Learning,1,2,9.0,6,5.850050332094912
Q-Learning,1,3,52.0,9,5.9006855985584705
Q-Learning,1,4,76.0,8,5.274765564621456
Q-Learning,1,5,131.0,12,4.820895676063772
Q-Learning,1,6,110.0,9,4.528637384165011
Q-Learning,1,7,177.0,15,5.329342034985876
Q-Learning,1,8,204.0,13,5.895357861040703
Q-Learning,1,9,279.0,16,4.5172349946442365
Q-Learning,1,10,377.0,22,4.071287408916642
Q-Learning,1,11,492.0,23,1.9173800746886949
Q-Learning,1,12,620.0,27,2.9162657407810335
Q-Learning,1,13,465.0,23,2.0592417502634137
Q-Learning,1,14,238.0,16,5.456178398801727
Q-Learning,1,15,149.0,10,5.486226151035756
Q-Learning,1,16,169.0,14,4.326917610797561
Q-Learning,1,17,211.0,18,3.2040838629420327
Q-Learning,1,18,242.0,16,4.19291789877533
Q-Learning,1,19,286.0,14,4.005238997031354
Q-Learning,1,20,351.0,17,3.997346418918741
Q-Learning,1,21,402.0,19,3.4713362983234775
Q-Learning,1,22,447.0,16,4.566336792717358
Q-Learning,1,23,483.0,13,3.1858139375274295
Q-Learning,1,24,582.0,23,3.4919103024707834
Q-Learning,1,25,653.0,23,2.646321790296964
Q-Learning,1,26,699.0,20,3.468176635717147
Q-Learning,1,27,774.0,21,3.134836210491281
Q-Learning,1,28,869.0,22,3.507807563960836
Q-Learning,1,29,935.0,24,3.532929741655829
Q-Learning,1,30,989.0,21,2.883410756535074
Q-Learning,1,31,1072.0,28,3.101786202578324
Q-Learning,1,32,1187.0,30,2.2081651280611996
Q-Learning,1,33,1296.0,31,1.937686219974876
Q-Learning,1,34,1376.0,28,2.772917470690237
Q-Learning,1,35,1465.0,25,2.6578115562331917
Q-Learning,1,36,1592.0,30,3.2815897381115917
Q-Learning,1,37,991.0,30,2.4359266023998947
Q-Learning,1,38,510.0,31,2.5483156957798063
Q-Learning,1,39,522.0,30,3.2849792761940213
Q-Learning,1,40,516.0,31,3.0046481750895166
Q-Learning,1,41,494.0,27,2.6533934261550725
Q-Learning,1,42,511.0,22,3.053342784596764
Q-Learning,1,43,524.0,22,3.85840346202762
Q-Learning,1,44,577.0,22,3.8017970932304093
Q-Learning,1,45,512.0,20,3.2671090532691194
Q-Learning,1,46,607.0,26,3.370816249795262
Q-Learning,1,47,683.0,24,2.9733516695209516
Q-Learning,1,48,755.0,22,3.574031605753987
Q-Learning,1,49,823.0,19,3.1575289451591346
Q-Learning,1,50,926.0,22,3.3613756726088644
Q-Learning,1,51,1004.0,24,3.3985832699801084
Q-Learning,1,52,1074.0,23,3.0497234075259385
Q-Learning,1,53,1172.0,24,2.586741955152758
Q-Learning,1,54,1303.0,30,1.8046053691480097
Q-Learning,1,55,1401.0,30,2.1247732107943444
Q-Learning,1,56,1479.0,26,2.767666447520612
Q-Learning,1,57,1573.0,26,4.284232518072721
Q-Learning,1,58,1695.0,29,3.2713380963094822
Q-Learning,1,59,1798.0,31,1.746979021590022
Q-Learning,1,60,1915.0,32,2.464313856832458
Q-Learning,1,61,2036.0,30,2.713718877276672
Q-Learning,1,62,2187.0,32,2.1232437000888136
Q-Learning,1,63,2311.0,33,2.161974000314049
Q-Learning,1,64,2427.0,30,2.787278844570748
Q-Learning,1,65,1900.0,26,3.461994314799795
Q-Learning,1,66,1258.0,24,3.3922603108032052
Q-Learning,1,67,1227.0,18,3.53703605143982
Q-Learning,1,68,1290.0,22,3.23677580101189
Q-Learning,1,69,1336.0,26,2.583577707169058
Q-Learning,1,70,1475.0,33,2.649927120489835
Q-Learning,1,71,1588.0,32,2.161433748459814
Q-Learning,1,72,1678.0,30,3.7714517401067016
Q-Learning,1,73,1778.0,27,2.7040858670064423
Q-Learning,1,74,1921.0,37,2.3834541990828946
Q-Learning,1,75,2063.0,36,2.1900524669202643
Q-Learning,1,76,2184.0,33,2.4323731768262813
Q-Learning,1,77,2325.0,33,2.570265290180739
Q-Learning,1,78,2490.0,36,2.0382407872996064
Q-Learning,1,79,2630.0,38,2.778172104647203
Q-Learning,1,80,2746.0,32,2.5899501051927167
Q-Learning,1,81,2483.0,30,2.936888060813536
Q-Learning,1,82,2007.0,25,3.232280459794669
Q-Learning,1,83,1945.0,18,3.597437932101443
Q-Learning,1,84,2016.0,23,3.3394324088016627
Q-Learning,1,85,2090.0,26,2.558721265132187
Q-Learning,1,86,2242.0,33,3.2264738644259987
Q-Learning,1,87,2358.0,34,2.93915473710912
Q-Learning,1,88,2461.0,35,2.669832113802218
Q-Learning,1,89,2610.0,37,2.330557821673393
Q-Learning,1,90,2783.0,41,1.96131662154098
Q-Learning,1,91,2927.0,39,1.9054406040004888
Q-Learning,1,92,3064.0,36,2.5741060454722158
Q-Learning,1,93,3205.0,35,3.1994133104861073
Q-Learning,1,94,3379.0,38,2.3831472161876692
Q-Learning,1,95,3245.0,42,1.486756713686959
Q-Learning,1,96,2937.0,39,2.2529750183354365
Q-Learning,1,97,2901.0,38,2.363510345912097
Q-Learning,1,98,2951.0,43,2.2587226860145195
Q-Learning,1,99,3033.0,44,2.4466292365285915
Q-Learning,1,100,3127.0,39,3.189934997436462
Q-Learning,1,101,3223.0,36,3.3658865257941937
Q-Learning,1,102,3345.0,35,2.428675461737324
Q-Learning,1,103,3503.0,39,3.193411003449974
Q-Learning,1,104,3680.0,38,3.721206448674691
Q-Learning,1,105,3827.0,35,3.8627078663689844
Q-Learning,1,106,4016.0,40,3.124257150906104
Q-Learning,1,107,1942.0,41,2.288808105155784
Q-Learning,1,108,1074.0,41,2.7011493757664
Q-Learning,1,109,1286.0,48,1.8664880976538973
Q-Learning,1,110,1568.0,63,1.5441368368166046
Q-Learning,1,111,1480.0,62,1.2622482180736727
Q-Learning,1,112,1115.0,53,2.1711834033673245
Q-Learning,1,113,910.0,43,2.500370837161248
Q-Learning,1,114,766.0,38,2.264519001300411
Q-Learning,1,115,701.0,38,4.139067297224262
Q-Learning,1,116,518.0,27,3.570768611299654
Q-Learning,1,117,394.0,25,3.6649038145110353
Q-Learning,1,118,462.0,24,3.3177005388695724
Q-Learning,1,119,551.0,27,2.8603155798907216
Q-Learning,1,120,519.0,28,2.826234109958236
Q-Learning,1,121,642.0,30,2.9651978635044416
Q-Learning,1,122,753.0,31,3.402768050184349
Q-Learning,1,123,860.0,30,3.292987809440383
Q-Learning,1,124,961.0,31,2.7324500635495097
Q-Learning,1,125,1119.0,36,2.427700836366058
Q-Learning,1,126,1249.0,36,2.4536652954318217
Q-Learning,1,127,1366.0,35,2.4732905168189903
Q-Learning,1,128,1487.0,33,2.3128116369759413
Q-Learning,1,129,1644.0,37,2.883093237107902
Q-Learning,1,130,1472.0,34,2.6662897930184517
Q-Learning,1,131,1182.0,36,2.2838107919551294
Q-Learning,1,132,1170.0,37,2.2478136126799604
Q-Learning,1,133,1211.0,41,2.2247679496946535
Q-Learning,1,134,1300.0,41,3.3173450989112796
Q-Learning,1,135,1350.0,32,3.1322287800817747
Q-Learning,1,136,1448.0,33,3.46497547133215
Q-Learning,1,137,1578.0,32,3.2183845878047226
Q-Learning,1,138,1695.0,31,2.6180137886135526
Q-Learning,1,139,1641.0,31,2.671826740930916
Q-Learning,1,140,1514.0,26,3.223588231920776
Q-Learning,1,141,1514.0,21,3.505559706334983
Q-Learning,1,142,1598.0,29,2.9805674733433265
Q-Learning,1,143,1646.0,24,2.5310233140009943
Q-Learning,1,144,1776.0,29,3.6167294948465596
Q-Learning,1,145,1890.0,29,2.7665982025840328
Q-Learning,1,146,2000.0,33,2.743591728118965
Q-Learning,1,147,2143.0,34,2.116888603749534
Q-Learning,1,148,2312.0,37,2.1377904912117383
Q-Learning,1,149,2446.0,37,1.973350919427763
Q-Learning,1,150,2573.0,34,2.3367218079704344
Q-Learning,1,151,2703.0,35,2.983060680437297
Q-Learning,1,152,2875.0,40,1.8401345375655118
Q-Learning,1,153,2738.0,41,1.6544179114017443
Q-Learning,1,154,2492.0,40,2.170188649787893
Q-Learning,1,155,2549.0,40,2.5782876323276276
Q-Learning,1,156,2589.0,42,2.5683754943424124
Q-Learning,1,157,2637.0,36,2.486223803868287
Q-Learning,1,158,2670.0,30,3.560923868863303
Q-Learning,1,159,2716.0,29,3.415897545983949
Q-Learning,1,160,2817.0,28,2.999181065685039
Q-Learning,1,161,2795.0,26,3.0883134926415035
Q-Learning,1,162,2919.0,30,2.710389190240458
Q-Learning,1,163,3043.0,34,2.667658078261253
Q-Learning,1,164,3159.0,30,3.190283803341793
Q-Learning,1,165,3252.0,27,3.461843704832038
Q-Learning,1,166,3393.0,31,2.8436528406617025
Q-Learning,1,167,3510.0,33,2.2042200547968083
Q-Learning,1,168,3626.0,35,2.579629045494354
Q-Learning,1,169,3756.0,34,2.5124198625201672
Q-Learning,1,170,3911.0,36,2.0455501675388885
Q-Learning,1,171,4042.0,35,2.19001837156502
Q-Learning,1,172,4153.0,31,2.982901684658113
Q-Learning,1,173,4286.0,30,3.6820472408160807
Q-Learning,1,174,4442.0,35,2.1482853584149515
